date,open,high,low,close,volume
2026-07-02 14:30:00,4065.54,4067.11,4064.14,4065.21,910.0
2026-07-02 14:35:00,4065.13,4067.16,4063.34,4066.8,840.0
2026-07-02 14:40:00,4066.81,4071.64,4065.11,4071.0,1109.0
2026-07-02 14:45:00,4071.05,4072.27,4067.95,4071.1,1046.0
2026-07-02 14:50:00,4071.05,4071.81,4069.63,4070.59,897.0
2026-07-02 14:55:00,4070.54,4071.02,4065.13,4065.13,917.0
2026-07-02 15:00:00,4065.14,4066.8,4062.52,4066.79,1216.0
2026-07-02 15:05:00,4066.8,4073.43,4066.8,4070.1,1210.0
2026-07-02 15:10:00,4070.06,4071.08,4061.31,4064.15,1146.0
2026-07-02 15:15:00,4064.15,4064.77,4061.59,4061.9,1254.0
2026-07-02 15:20:00,4062.2,4068.78,4062.2,4067.33,1211.0
2026-07-02 15:25:00,4067.33,4069.65,4062.89,4064.71,1054.0
2026-07-02 15:30:00,4064.69,4127.4,4064.69,4127.22,1777.0
2026-07-02 15:35:00,4127.25,4138.63,4123.86,4137.03,1952.0
2026-07-02 15:40:00,4137.0,4140.16,4130.37,4132.42,2009.0
2026-07-02 15:45:00,4132.38,4134.07,4120.06,4124.81,2026.0
2026-07-02 15:50:00,4124.73,4130.53,4119.08,4119.76,1970.0
2026-07-02 15:55:00,4119.78,4121.32,4111.94,4117.34,1872.0
2026-07-02 16:00:00,4117.87,4129.62,4115.37,4126.75,1992.0
2026-07-02 16:05:00,4126.64,4126.85,4116.03,4117.87,1589.0
2026-07-02 16:10:00,4117.87,4126.34,4116.98,4124.03,1575.0
2026-07-02 16:15:00,4124.08,4124.34,4114.65,4118.99,1493.0
2026-07-02 16:20:00,4119.11,4120.27,4113.18,4113.81,1476.0
2026-07-02 16:25:00,4113.84,4116.95,4109.51,4113.15,1707.0
2026-07-02 16:30:00,4113.15,4129.56,4110.06,4127.77,1699.0
2026-07-02 16:35:00,4127.77,4138.17,4127.11,4135.25,1728.0
2026-07-02 16:40:00,4135.29,4137.87,4126.83,4134.64,1814.0
2026-07-02 16:45:00,4134.57,4142.67,4133.74,4141.07,1656.0
2026-07-02 16:50:00,4141.07,4144.03,4132.78,4133.34,1546.0
2026-07-02 16:55:00,4133.39,4140.91,4132.39,4136.91,1477.0
2026-07-02 17:00:00,4136.41,4138.12,4127.65,4130.38,1646.0
2026-07-02 17:05:00,4130.38,4134.64,4127.96,4127.99,1775.0
2026-07-02 17:10:00,4127.71,4130.95,4124.09,4128.45,1904.0
2026-07-02 17:15:00,4128.55,4136.39,4126.92,4130.64,1591.0
2026-07-02 17:20:00,4130.64,4130.77,4121.19,4123.51,1472.0
2026-07-02 17:25:00,4123.48,4124.2,4113.83,4116.35,1472.0
2026-07-02 17:30:00,4116.35,4125.54,4114.85,4119.64,1566.0
2026-07-02 17:35:00,4119.71,4120.72,4116.37,4118.46,1572.0
2026-07-02 17:40:00,4118.46,4120.88,4114.53,4118.74,1656.0
2026-07-02 17:45:00,4118.73,4122.7,4115.79,4122.61,1783.0
2026-07-02 17:50:00,4122.62,4126.15,4120.43,4123.7,1717.0
2026-07-02 17:55:00,4123.7,4129.68,4123.7,4128.52,1491.0
2026-07-02 18:00:00,4128.52,4131.0,4125.88,4127.0,1437.0
2026-07-02 18:05:00,4127.0,4127.62,4114.77,4120.94,1632.0
2026-07-02 18:10:00,4120.94,4130.87,4120.58,4126.39,1491.0
2026-07-02 18:15:00,4126.39,4128.48,4120.64,4121.95,1426.0
2026-07-02 18:20:00,4122.01,4131.27,4122.01,4129.54,1474.0
2026-07-02 18:25:00,4129.57,4129.95,4122.36,4122.57,1455.0
2026-07-02 18:30:00,4122.43,4130.83,4122.43,4129.62,1511.0
2026-07-02 18:35:00,4129.66,4130.85,4127.4,4127.6,1167.0
2026-07-02 18:40:00,4127.52,4128.73,4124.7,4125.28,1272.0
2026-07-02 18:45:00,4125.18,4129.94,4125.08,4128.7,1104.0
2026-07-02 18:50:00,4128.7,4128.8,4124.15,4128.31,1189.0
2026-07-02 18:55:00,4128.32,4129.33,4125.56,4128.4,1164.0
2026-07-02 19:00:00,4128.39,4130.19,4124.65,4126.43,1152.0
2026-07-02 19:05:00,4126.43,4127.32,4122.05,4122.6,1091.0
2026-07-02 19:10:00,4122.63,4126.09,4122.08,4123.27,1046.0
2026-07-02 19:15:00,4123.27,4123.89,4120.88,4123.45,975.0
2026-07-02 19:20:00,4123.44,4123.76,4116.19,4117.03,1161.0
2026-07-02 19:25:00,4117.03,4119.29,4115.51,4116.46,1109.0
2026-07-02 19:30:00,4116.46,4116.46,4102.1,4102.88,1522.0
2026-07-02 19:35:00,4102.88,4110.62,4100.35,4110.21,1574.0
2026-07-02 19:40:00,4110.4,4116.62,4109.72,4114.59,1434.0
2026-07-02 19:45:00,4114.58,4118.34,4113.95,4117.47,1190.0
2026-07-02 19:50:00,4117.47,4119.98,4114.75,4117.14,1092.0
2026-07-02 19:55:00,4117.08,4118.91,4115.71,4118.07,1042.0
2026-07-02 20:00:00,4117.98,4119.19,4114.18,4115.88,1135.0
2026-07-02 20:05:00,4115.85,4119.64,4113.45,4116.75,1175.0
2026-07-02 20:10:00,4116.75,4118.25,4114.06,4117.96,1060.0
2026-07-02 20:15:00,4117.96,4119.73,4115.91,4116.6,1139.0
2026-07-02 20:20:00,4116.61,4117.31,4111.74,4114.59,1189.0
2026-07-02 20:25:00,4114.57,4116.04,4111.44,4112.5,1279.0
2026-07-02 20:30:00,4112.53,4114.38,4110.4,4111.47,1185.0
2026-07-02 20:35:00,4111.66,4113.29,4108.03,4109.11,1179.0
2026-07-02 20:40:00,4109.13,4109.4,4105.9,4107.14,1160.0
2026-07-02 20:45:00,4107.22,4109.83,4106.26,4109.25,1012.0
2026-07-02 20:50:00,4109.25,4110.22,4106.55,4109.28,964.0
2026-07-02 20:55:00,4109.28,4110.12,4105.67,4106.66,798.0
2026-07-02 21:00:00,4106.66,4114.43,4105.75,4114.27,1125.0
2026-07-02 21:05:00,4114.09,4122.93,4113.89,4122.5,1250.0
2026-07-02 21:10:00,4122.5,4123.65,4118.5,4119.07,1121.0
2026-07-02 21:15:00,4119.18,4120.37,4115.59,4117.0,1027.0
2026-07-02 21:20:00,4117.0,4118.12,4115.74,4117.92,951.0
2026-07-02 21:25:00,4117.86,4123.03,4117.79,4123.01,1046.0
2026-07-02 21:30:00,4123.01,4126.89,4122.81,4125.03,923.0
2026-07-02 21:35:00,4125.03,4125.83,4124.06,4124.69,853.0
2026-07-02 21:40:00,4124.71,4124.79,4121.11,4121.23,824.0
2026-07-02 21:45:00,4121.27,4122.09,4119.79,4122.02,843.0
2026-07-02 21:50:00,4121.9,4124.14,4120.9,4121.13,818.0
2026-07-02 21:55:00,4121.09,4122.93,4120.65,4122.54,699.0
2026-07-02 22:00:00,4122.85,4124.37,4117.77,4118.36,1147.0
2026-07-02 22:05:00,4118.51,4119.57,4115.78,4116.82,1013.0
2026-07-02 22:10:00,4116.86,4117.0,4113.18,4114.46,861.0
2026-07-02 22:15:00,4114.47,4114.96,4111.56,4111.69,735.0
2026-07-02 22:20:00,4111.71,4112.12,4108.45,4108.92,824.0
2026-07-02 22:25:00,4108.92,4113.31,4108.12,4112.5,874.0
2026-07-02 22:30:00,4112.5,4114.71,4111.49,4113.22,879.0
2026-07-02 22:35:00,4113.22,4113.51,4111.04,4112.8,810.0
2026-07-02 22:40:00,4112.73,4114.07,4112.26,4113.31,689.0
2026-07-02 22:45:00,4113.39,4115.72,4112.64,4115.72,747.0
2026-07-02 22:50:00,4115.66,4123.59,4115.66,4123.59,1114.0
2026-07-02 22:55:00,4123.62,4123.95,4119.74,4121.38,1029.0
2026-07-02 23:00:00,4121.29,4121.38,4116.3,4120.12,781.0
2026-07-02 23:05:00,4120.14,4122.41,4119.65,4121.63,539.0
2026-07-02 23:10:00,4121.6,4121.77,4119.77,4119.84,439.0
2026-07-02 23:15:00,4119.97,4122.05,4119.12,4122.02,421.0
2026-07-02 23:20:00,4122.02,4124.99,4121.89,4123.21,417.0
2026-07-02 23:25:00,4123.21,4124.16,4122.99,4123.47,241.0
2026-07-02 23:30:00,4123.31,4124.92,4122.87,4123.33,265.0
2026-07-02 23:35:00,4123.33,4123.79,4121.42,4121.56,286.0
2026-07-02 23:40:00,4121.56,4122.37,4120.67,4120.67,262.0
2026-07-02 23:45:00,4120.6,4120.62,4119.28,4119.44,317.0
2026-07-02 23:50:00,4119.44,4121.76,4118.53,4121.5,373.0
2026-07-03 01:00:00,4124.74,4126.57,4124.35,4125.27,469.0
