date,open,high,low,close,volume
2026-05-20 16:20:00,4476.96,4477.43,4468.65,4468.66,1184.0
2026-05-20 16:15:00,4472.06,4478.16,4471.8,4476.96,1186.0
2026-05-20 16:10:00,4469.41,4471.75,4467.4,4471.75,1005.0
2026-05-20 16:05:00,4472.56,4474.31,4468.81,4469.41,1138.0
2026-05-20 16:00:00,4472.22,4477.46,4470.46,4472.65,1219.0
2026-05-20 15:55:00,4471.36,4475.34,4471.06,4472.73,897.0
2026-05-20 15:50:00,4465.4,4472.55,4464.28,4471.36,1100.0
2026-05-20 15:45:00,4472.16,4472.3,4463.16,4465.4,1006.0
2026-05-20 15:40:00,4476.76,4478.01,4471.57,4472.13,955.0
2026-05-20 15:35:00,4477.02,4478.77,4475.01,4476.73,1053.0
2026-05-20 15:30:00,4468.32,4478.91,4468.04,4477.02,1233.0
2026-05-20 15:25:00,4471.11,4471.53,4467.12,4468.31,820.0
2026-05-20 15:20:00,4471.46,4475.33,4470.89,4471.11,876.0
2026-05-20 15:15:00,4469.13,4472.03,4467.47,4471.46,711.0
2026-05-20 15:10:00,4468.27,4469.52,4466.95,4469.13,655.0
2026-05-20 15:05:00,4470.73,4472.72,4467.42,4468.29,895.0
2026-05-20 15:00:00,4461.97,4471.48,4461.58,4470.77,1065.0
2026-05-20 14:55:00,4461.14,4462.85,4459.88,4461.97,579.0
2026-05-20 14:50:00,4459.7,4463.04,4459.26,4460.99,705.0
2026-05-20 14:45:00,4462.84,4463.04,4456.46,4459.73,767.0
2026-05-20 14:40:00,4463.96,4465.56,4460.53,4463.12,718.0
2026-05-20 14:35:00,4462.58,4465.53,4460.6,4464.0,844.0
2026-05-20 14:30:00,4464.99,4465.78,4461.95,4462.64,840.0
2026-05-20 14:25:00,4466.73,4467.21,4462.34,4464.99,847.0
2026-05-20 14:20:00,4465.75,4467.1,4463.17,4466.78,750.0
2026-05-20 14:15:00,4469.41,4470.5,4465.5,4465.75,640.0
2026-05-20 14:10:00,4467.61,4469.71,4465.35,4469.07,685.0
2026-05-20 14:05:00,4468.98,4469.35,4466.62,4467.67,612.0
2026-05-20 14:00:00,4463.63,4469.89,4463.24,4468.76,939.0
2026-05-20 13:55:00,4460.03,4465.17,4459.94,4463.59,762.0
2026-05-20 13:50:00,4459.35,4461.3,4458.39,4460.03,659.0
2026-05-20 13:45:00,4460.61,4461.26,4457.88,4459.4,798.0
2026-05-20 13:40:00,4464.44,4465.87,4460.22,4460.53,1042.0
2026-05-20 13:35:00,4458.64,4465.88,4458.49,4464.42,978.0
2026-05-20 13:30:00,4460.92,4461.82,4457.46,4458.6,1038.0
2026-05-20 13:25:00,4462.23,4464.45,4459.59,4460.92,1125.0
2026-05-20 13:20:00,4462.26,4463.12,4460.02,4462.23,899.0
2026-05-20 13:15:00,4457.94,4463.84,4457.13,4462.4,1043.0
2026-05-20 13:10:00,4456.66,4460.94,4456.07,4457.94,1100.0
2026-05-20 13:05:00,4463.06,4463.5,4453.48,4456.69,1277.0
2026-05-20 13:00:00,4465.19,4467.11,4459.84,4462.98,1240.0
2026-05-20 12:55:00,4463.36,4466.15,4458.31,4465.19,1173.0
2026-05-20 12:50:00,4464.53,4465.85,4461.74,4463.34,1201.0
2026-05-20 12:45:00,4460.73,4465.01,4459.46,4463.98,1326.0
2026-05-20 12:40:00,4469.48,4471.51,4460.65,4460.71,1311.0
2026-05-20 12:35:00,4470.29,4471.11,4465.6,4469.44,1420.0
2026-05-20 12:30:00,4481.33,4483.42,4465.75,4470.28,1508.0
2026-05-20 12:25:00,4484.57,4484.8,4479.23,4481.33,1179.0
2026-05-20 12:20:00,4477.4,4486.91,4476.59,4484.59,1423.0
2026-05-20 12:15:00,4481.35,4482.6,4476.4,4477.38,1347.0
2026-05-20 12:10:00,4479.45,4481.91,4476.15,4481.31,1528.0
2026-05-20 12:05:00,4485.07,4487.07,4478.47,4479.45,1506.0
2026-05-20 12:00:00,4481.38,4485.19,4480.24,4485.18,1623.0
2026-05-20 11:55:00,4481.54,4482.64,4478.73,4481.37,1606.0
2026-05-20 11:50:00,4472.49,4488.66,4472.49,4481.58,1865.0
2026-05-20 11:45:00,4466.69,4473.75,4462.99,4472.5,1974.0
2026-05-20 11:40:00,4467.87,4469.07,4461.57,4466.67,1926.0
2026-05-20 11:35:00,4473.39,4473.43,4456.0,4467.87,1654.0
2026-05-20 11:30:00,4473.58,4476.93,4468.04,4473.39,2074.0
2026-05-20 11:25:00,4484.66,4485.67,4472.87,4473.44,1882.0
2026-05-20 11:20:00,4495.64,4496.47,4483.16,4484.65,1713.0
2026-05-20 11:15:00,4492.39,4496.17,4491.75,4495.61,1744.0
2026-05-20 11:10:00,4494.85,4500.16,4491.25,4492.4,1599.0
2026-05-20 11:05:00,4493.74,4495.31,4487.8,4494.79,1494.0
2026-05-20 11:00:00,4500.74,4506.16,4489.88,4493.74,1464.0
2026-05-20 10:55:00,4503.5,4503.62,4498.13,4500.77,1022.0
2026-05-20 10:50:00,4504.71,4505.32,4500.74,4503.34,1154.0
2026-05-20 10:45:00,4505.15,4508.66,4503.04,4504.7,1158.0
2026-05-20 10:40:00,4501.73,4506.65,4500.95,4505.07,1174.0
2026-05-20 10:35:00,4502.85,4505.42,4499.73,4501.66,1326.0
2026-05-20 10:30:00,4501.77,4507.12,4500.2,4502.86,1420.0
2026-05-20 10:25:00,4491.32,4501.77,4489.99,4501.77,1407.0
2026-05-20 10:20:00,4483.51,4491.19,4481.18,4491.13,1375.0
2026-05-20 10:15:00,4488.41,4490.33,4482.45,4483.5,1378.0
2026-05-20 10:10:00,4483.94,4490.29,4481.57,4488.34,1187.0
2026-05-20 10:05:00,4486.17,4486.6,4479.46,4483.94,1051.0
2026-05-20 10:00:00,4489.25,4489.96,4482.7,4485.91,943.0
2026-05-20 09:55:00,4490.91,4492.79,4488.17,4489.26,483.0
2026-05-20 09:50:00,4493.21,4494.46,4490.33,4490.88,419.0
2026-05-20 09:45:00,4492.1,4494.04,4489.91,4493.27,520.0
2026-05-20 09:40:00,4493.24,4496.3,4491.48,4492.24,606.0
2026-05-20 09:35:00,4493.12,4494.07,4489.2,4493.22,786.0
2026-05-20 09:30:00,4485.93,4493.32,4485.58,4493.18,706.0
2026-05-20 09:25:00,4486.71,4487.59,4485.67,4486.14,291.0
2026-05-20 09:20:00,4488.0,4488.45,4484.98,4486.71,447.0
2026-05-20 09:15:00,4486.08,4488.6,4483.21,4488.08,423.0
2026-05-20 09:10:00,4483.51,4486.66,4483.43,4486.08,355.0
2026-05-20 09:05:00,4483.33,4484.27,4481.33,4483.51,248.0
2026-05-20 09:00:00,4484.2,4484.2,4479.59,4483.33,362.0
2026-05-20 08:55:00,4481.24,4484.55,4481.05,4484.24,348.0
2026-05-20 08:50:00,4482.03,4482.71,4479.48,4481.24,409.0
2026-05-20 08:45:00,4481.89,4483.66,4479.95,4482.03,332.0
2026-05-20 08:40:00,4480.87,4484.24,4479.91,4482.09,347.0
2026-05-20 08:35:00,4483.86,4485.58,4479.88,4480.75,456.0
2026-05-20 08:30:00,4479.29,4483.9,4477.17,4483.86,472.0
2026-05-20 08:25:00,4480.5,4480.63,4478.47,4479.17,292.0
2026-05-20 08:20:00,4480.0,4481.2,4479.15,4480.5,279.0
2026-05-20 08:15:00,4482.5,4482.54,4478.09,4480.0,437.0
2026-05-20 08:10:00,4484.06,4484.5,4482.34,4482.53,280.0
2026-05-20 08:05:00,4483.87,4485.85,4482.05,4484.0,290.0
2026-05-20 08:00:00,4482.45,4484.54,4480.8,4483.87,551.0
2026-05-20 06:50:00,4483.05,4484.32,4482.39,4482.51,382.0
2026-05-20 06:45:00,4483.49,4484.13,4482.55,4483.05,377.0
2026-05-20 06:40:00,4483.17,4484.46,4481.84,4483.5,423.0
2026-05-20 06:35:00,4484.0,4484.57,4483.03,4483.17,372.0
2026-05-20 06:30:00,4486.19,4486.26,4483.21,4483.89,478.0
2026-05-20 06:25:00,4487.32,4487.6,4485.64,4486.19,420.0
2026-05-20 06:20:00,4485.48,4488.09,4485.06,4487.31,434.0
2026-05-20 06:15:00,4485.5,4485.74,4483.52,4485.48,506.0
2026-05-20 06:10:00,4485.44,4486.98,4484.21,4485.51,500.0
2026-05-20 06:05:00,4482.49,4486.1,4481.63,4485.54,550.0
2026-05-20 06:00:00,4483.4,4484.16,4480.87,4482.52,891.0
2026-05-20 05:55:00,4483.81,4483.98,4481.21,4483.39,1234.0
