date,open,high,low,close,volume
2026-06-26 11:25:00,4030.82,4035.85,4030.48,4035.76,1204.0
2026-06-26 11:30:00,4035.71,4035.99,4032.55,4034.41,1167.0
2026-06-26 11:35:00,4034.44,4034.6,4032.33,4033.3,963.0
2026-06-26 11:40:00,4033.35,4036.07,4032.51,4035.61,903.0
2026-06-26 11:45:00,4035.62,4037.69,4032.85,4033.57,914.0
2026-06-26 11:50:00,4033.68,4034.34,4032.4,4032.78,853.0
2026-06-26 11:55:00,4032.83,4032.83,4029.58,4030.93,1005.0
2026-06-26 12:00:00,4030.93,4034.8,4029.59,4034.27,1044.0
2026-06-26 12:05:00,4034.14,4039.72,4034.1,4038.49,1029.0
2026-06-26 12:10:00,4038.49,4041.57,4037.54,4039.36,936.0
2026-06-26 12:15:00,4039.36,4047.04,4034.4,4046.33,1047.0
2026-06-26 12:20:00,4046.33,4048.66,4042.96,4047.95,1275.0
2026-06-26 12:25:00,4048.06,4050.74,4046.82,4048.0,1327.0
2026-06-26 12:30:00,4048.12,4049.49,4045.07,4048.09,1245.0
2026-06-26 12:35:00,4048.1,4053.94,4048.1,4051.66,1228.0
2026-06-26 12:40:00,4051.63,4053.63,4047.51,4047.95,1099.0
2026-06-26 12:45:00,4047.96,4048.88,4045.47,4047.01,1107.0
2026-06-26 12:50:00,4047.08,4054.02,4046.49,4050.71,1124.0
2026-06-26 12:55:00,4050.65,4050.77,4046.99,4047.11,800.0
2026-06-26 13:00:00,4047.18,4048.95,4044.54,4047.63,1003.0
2026-06-26 13:05:00,4047.63,4050.82,4046.73,4049.78,972.0
2026-06-26 13:10:00,4049.8,4052.09,4049.79,4050.94,868.0
2026-06-26 13:15:00,4050.83,4051.5,4044.57,4044.57,993.0
2026-06-26 13:20:00,4044.39,4045.83,4042.23,4044.23,977.0
2026-06-26 13:25:00,4044.18,4048.89,4043.56,4048.07,899.0
2026-06-26 13:30:00,4048.13,4054.41,4047.48,4054.01,1078.0
2026-06-26 13:35:00,4054.0,4054.26,4048.94,4049.24,1017.0
2026-06-26 13:40:00,4049.17,4050.78,4046.71,4048.59,821.0
2026-06-26 13:45:00,4048.6,4050.23,4047.85,4048.81,633.0
2026-06-26 13:50:00,4049.04,4054.47,4048.54,4052.75,760.0
2026-06-26 13:55:00,4052.75,4054.79,4051.31,4054.66,797.0
2026-06-26 14:00:00,4054.65,4055.34,4051.34,4052.86,1133.0
2026-06-26 14:05:00,4052.87,4054.79,4051.88,4053.37,718.0
2026-06-26 14:10:00,4052.9,4053.16,4047.12,4047.22,881.0
2026-06-26 14:15:00,4047.22,4053.82,4046.03,4052.93,1059.0
2026-06-26 14:20:00,4052.94,4053.59,4051.29,4052.02,895.0
2026-06-26 14:25:00,4052.03,4053.53,4050.58,4052.54,671.0
2026-06-26 14:30:00,4052.54,4054.87,4052.54,4053.8,865.0
2026-06-26 14:35:00,4053.72,4053.72,4048.33,4048.47,784.0
2026-06-26 14:40:00,4048.41,4050.23,4046.29,4046.68,777.0
2026-06-26 14:45:00,4046.68,4048.51,4045.51,4045.78,699.0
2026-06-26 14:50:00,4045.78,4046.14,4042.7,4044.52,829.0
2026-06-26 14:55:00,4044.57,4047.16,4044.54,4045.73,934.0
2026-06-26 15:00:00,4045.7,4046.22,4043.65,4044.67,774.0
2026-06-26 15:05:00,4044.7,4048.28,4044.56,4047.85,830.0
2026-06-26 15:10:00,4047.85,4050.78,4047.56,4049.12,689.0
2026-06-26 15:15:00,4049.16,4051.49,4044.0,4044.54,754.0
2026-06-26 15:20:00,4044.54,4046.76,4041.98,4044.14,1005.0
2026-06-26 15:25:00,4044.12,4047.57,4044.12,4046.56,824.0
2026-06-26 15:30:00,4046.41,4049.19,4042.74,4044.94,981.0
2026-06-26 15:35:00,4044.79,4046.07,4042.91,4043.99,984.0
2026-06-26 15:40:00,4043.94,4044.16,4035.89,4040.44,1174.0
2026-06-26 15:45:00,4040.17,4044.47,4039.28,4044.42,1083.0
2026-06-26 15:50:00,4044.42,4048.67,4043.54,4045.61,1147.0
2026-06-26 15:55:00,4045.71,4061.48,4045.71,4058.84,1519.0
2026-06-26 16:00:00,4058.9,4066.05,4050.17,4052.11,1815.0
2026-06-26 16:05:00,4052.14,4053.29,4043.33,4044.57,1568.0
2026-06-26 16:10:00,4044.9,4050.94,4043.58,4050.61,1433.0
2026-06-26 16:15:00,4050.61,4053.37,4043.16,4050.9,1566.0
2026-06-26 16:20:00,4050.88,4058.51,4049.89,4057.13,1589.0
2026-06-26 16:25:00,4057.13,4058.49,4053.02,4056.8,1330.0
2026-06-26 16:30:00,4056.82,4056.82,4047.6,4050.26,1522.0
2026-06-26 16:35:00,4050.35,4051.37,4044.85,4047.98,1572.0
2026-06-26 16:40:00,4047.98,4062.32,4047.67,4062.15,1735.0
2026-06-26 16:45:00,4062.16,4065.1,4058.36,4062.05,1837.0
2026-06-26 16:50:00,4062.05,4069.55,4060.97,4063.94,1676.0
2026-06-26 16:55:00,4064.13,4077.83,4063.77,4073.41,1524.0
2026-06-26 17:00:00,4073.48,4079.17,4067.49,4077.29,1550.0
2026-06-26 17:05:00,4077.18,4079.3,4072.04,4078.96,1464.0
2026-06-26 17:10:00,4078.96,4084.97,4076.72,4081.99,1655.0
2026-06-26 17:15:00,4082.09,4093.08,4081.04,4088.59,1483.0
2026-06-26 17:20:00,4088.59,4092.25,4087.33,4088.62,1483.0
2026-06-26 17:25:00,4088.62,4090.88,4084.18,4084.47,1467.0
2026-06-26 17:30:00,4084.47,4084.72,4079.65,4080.24,1446.0
2026-06-26 17:35:00,4080.24,4081.81,4076.34,4079.06,1512.0
2026-06-26 17:40:00,4079.07,4083.78,4076.21,4082.57,1576.0
2026-06-26 17:45:00,4082.57,4091.86,4082.38,4088.1,1535.0
2026-06-26 17:50:00,4088.08,4088.74,4083.85,4087.89,1651.0
2026-06-26 17:55:00,4087.92,4091.33,4080.49,4080.5,1535.0
2026-06-26 18:00:00,4080.48,4083.32,4079.18,4079.28,1416.0
2026-06-26 18:05:00,4079.28,4081.11,4075.68,4080.9,1416.0
2026-06-26 18:10:00,4080.9,4082.29,4077.64,4079.53,1221.0
2026-06-26 18:15:00,4079.59,4084.39,4077.81,4082.19,1379.0
2026-06-26 18:20:00,4082.19,4083.92,4080.29,4082.11,1246.0
2026-06-26 18:25:00,4082.04,4084.38,4080.59,4084.13,1080.0
2026-06-26 18:30:00,4084.17,4088.75,4082.22,4082.27,1263.0
2026-06-26 18:35:00,4082.13,4093.91,4081.79,4091.56,1304.0
2026-06-26 18:40:00,4091.59,4095.54,4090.92,4094.93,1209.0
2026-06-26 18:45:00,4094.93,4095.96,4090.91,4094.41,1155.0
2026-06-26 18:50:00,4094.51,4095.28,4083.21,4086.24,1376.0
2026-06-26 18:55:00,4086.24,4091.62,4085.57,4090.28,1154.0
2026-06-26 19:00:00,4090.38,4092.98,4089.75,4091.51,1201.0
2026-06-26 19:05:00,4091.42,4091.48,4088.51,4089.27,987.0
2026-06-26 19:10:00,4089.29,4092.35,4088.35,4091.2,1083.0
2026-06-26 19:15:00,4091.25,4093.49,4089.73,4090.05,987.0
2026-06-26 19:20:00,4090.07,4090.39,4083.2,4085.42,1317.0
2026-06-26 19:25:00,4085.42,4088.1,4084.33,4086.73,976.0
2026-06-26 19:30:00,4086.73,4093.16,4086.67,4088.17,1103.0
2026-06-26 19:35:00,4088.05,4088.53,4084.13,4084.42,1001.0
2026-06-26 19:40:00,4084.42,4085.98,4082.18,4084.47,945.0
2026-06-26 19:45:00,4084.48,4086.66,4083.77,4083.77,809.0
2026-06-26 19:50:00,4083.79,4085.42,4082.75,4085.28,772.0
2026-06-26 19:55:00,4085.28,4085.83,4083.82,4085.02,548.0
2026-06-26 20:00:00,4084.97,4085.79,4083.63,4084.68,877.0
2026-06-26 20:05:00,4084.65,4088.04,4084.31,4086.76,788.0
2026-06-26 20:10:00,4086.76,4087.24,4082.35,4083.19,756.0
2026-06-26 20:15:00,4083.23,4083.96,4081.4,4081.5,781.0
2026-06-26 20:20:00,4081.49,4084.91,4080.15,4084.58,1107.0
2026-06-26 20:25:00,4084.5,4084.5,4080.2,4081.35,1042.0
2026-06-26 20:30:00,4081.35,4083.25,4076.24,4077.9,1048.0
2026-06-26 20:35:00,4077.9,4078.82,4074.11,4075.45,1061.0
2026-06-26 20:40:00,4075.45,4077.46,4074.05,4076.74,836.0
2026-06-26 20:45:00,4076.57,4077.7,4074.37,4075.98,902.0
2026-06-26 20:50:00,4076.01,4077.15,4074.48,4075.39,696.0
2026-06-26 20:55:00,4075.39,4075.51,4073.65,4074.57,753.0
2026-06-26 21:00:00,4074.57,4076.7,4072.28,4076.41,908.0
2026-06-26 21:05:00,4076.41,4078.74,4075.13,4077.33,856.0
2026-06-26 21:10:00,4077.35,4078.01,4075.98,4076.8,733.0
2026-06-26 21:15:00,4076.8,4076.94,4073.5,4074.22,753.0
2026-06-26 21:20:00,4074.14,4074.54,4071.43,4071.76,857.0
2026-06-26 21:25:00,4071.74,4073.99,4071.68,4073.31,746.0
2026-06-26 21:30:00,4073.51,4075.4,4073.48,4074.48,661.0
2026-06-26 21:35:00,4074.51,4074.63,4072.57,4073.66,608.0
2026-06-26 21:40:00,4073.5,4074.06,4071.79,4072.54,557.0
2026-06-26 21:45:00,4072.54,4072.54,4067.7,4069.3,830.0
2026-06-26 21:50:00,4069.32,4070.45,4068.36,4070.09,614.0
2026-06-26 21:55:00,4070.15,4071.18,4067.13,4067.47,675.0
2026-06-26 22:00:00,4067.36,4068.38,4064.92,4065.24,812.0
2026-06-26 22:05:00,4065.31,4067.32,4064.49,4066.5,763.0
2026-06-26 22:10:00,4066.46,4069.91,4065.96,4069.36,724.0
2026-06-26 22:15:00,4069.29,4069.59,4067.28,4068.07,645.0
2026-06-26 22:20:00,4068.05,4068.05,4064.57,4065.56,694.0
2026-06-26 22:25:00,4065.54,4067.51,4064.87,4066.32,712.0
2026-06-26 22:30:00,4066.32,4070.04,4065.62,4069.99,790.0
2026-06-26 22:35:00,4069.98,4070.7,4067.97,4068.72,754.0
2026-06-26 22:40:00,4068.72,4070.41,4067.92,4068.57,798.0
2026-06-26 22:45:00,4068.55,4070.0,4066.83,4069.83,872.0
2026-06-26 22:50:00,4069.88,4074.04,4069.88,4073.5,1081.0
2026-06-26 22:55:00,4073.41,4074.58,4071.38,4071.58,1041.0
2026-06-26 23:00:00,4071.6,4072.6,4070.75,4071.24,922.0
2026-06-26 23:05:00,4071.26,4071.52,4065.9,4066.13,678.0
2026-06-26 23:10:00,4066.32,4068.45,4064.6,4068.11,543.0
2026-06-26 23:15:00,4068.08,4068.37,4066.26,4067.79,582.0
2026-06-26 23:20:00,4067.79,4071.39,4067.25,4071.39,527.0
2026-06-26 23:25:00,4071.47,4072.99,4071.01,4072.05,651.0
2026-06-26 23:30:00,4071.98,4071.98,4066.9,4069.75,864.0
2026-06-26 23:35:00,4069.75,4070.39,4068.26,4069.27,631.0
2026-06-26 23:40:00,4069.27,4070.99,4068.89,4070.83,590.0
2026-06-26 23:45:00,4070.72,4076.07,4070.08,4075.86,521.0
2026-06-26 23:50:00,4075.89,4082.04,4073.47,4081.1,645.0
2026-06-29 01:00:00,4082.53,4085.9,4072.54,4075.2,1146.0
2026-06-29 01:05:00,4075.26,4083.24,4073.38,4076.07,811.0
2026-06-29 01:10:00,4076.07,4077.66,4069.92,4069.92,762.0
2026-06-29 01:15:00,4069.91,4070.3,4053.13,4059.76,1029.0
2026-06-29 01:20:00,4059.28,4062.36,4056.09,4059.5,846.0
2026-06-29 01:25:00,4059.56,4061.36,4056.67,4057.5,696.0
2026-06-29 01:30:00,4057.36,4062.52,4056.31,4057.0,710.0
2026-06-29 01:35:00,4057.0,4062.04,4055.85,4061.17,553.0
2026-06-29 01:40:00,4061.01,4065.23,4060.88,4063.21,471.0
2026-06-29 01:45:00,4063.13,4069.05,4062.84,4068.79,512.0
2026-06-29 01:50:00,4068.87,4069.02,4062.09,4064.52,557.0
2026-06-29 01:55:00,4064.5,4069.37,4063.96,4066.13,515.0
2026-06-29 02:00:00,4066.17,4069.8,4065.35,4067.57,594.0
2026-06-29 02:05:00,4067.62,4070.26,4065.92,4070.15,606.0
2026-06-29 02:10:00,4070.15,4070.15,4065.23,4065.46,584.0
2026-06-29 02:15:00,4065.53,4065.53,4059.27,4059.93,554.0
2026-06-29 02:20:00,4060.33,4060.86,4056.1,4057.44,518.0
2026-06-29 02:25:00,4057.44,4058.95,4055.24,4056.88,424.0
2026-06-29 02:30:00,4056.93,4057.67,4052.04,4056.07,641.0
2026-06-29 02:35:00,4056.09,4061.99,4055.72,4060.56,553.0
2026-06-29 02:40:00,4060.65,4062.64,4060.02,4062.56,409.0
2026-06-29 02:45:00,4062.56,4065.28,4061.47,4061.63,697.0
2026-06-29 02:50:00,4061.61,4066.25,4061.0,4064.17,607.0
2026-06-29 02:55:00,4064.17,4065.02,4062.32,4062.57,842.0
2026-06-29 03:00:00,4062.7,4064.62,4057.29,4062.01,1345.0
2026-06-29 03:05:00,4062.01,4062.14,4053.58,4057.69,1474.0
2026-06-29 03:10:00,4057.69,4060.7,4056.23,4058.99,1333.0
2026-06-29 03:15:00,4058.99,4061.93,4056.96,4057.13,1062.0
2026-06-29 03:20:00,4057.21,4058.05,4050.4,4052.33,1132.0
2026-06-29 03:25:00,4052.56,4052.9,4048.13,4048.29,1045.0
2026-06-29 03:30:00,4048.29,4055.29,4048.25,4053.96,1016.0
2026-06-29 03:35:00,4053.9,4061.53,4053.4,4060.49,993.0
2026-06-29 03:40:00,4060.54,4069.61,4060.25,4069.34,1042.0
2026-06-29 03:45:00,4069.38,4069.38,4062.85,4066.21,1084.0
2026-06-29 03:50:00,4066.32,4069.47,4064.1,4069.47,990.0
2026-06-29 03:55:00,4069.4,4074.12,4067.87,4069.29,1082.0
2026-06-29 04:00:00,4069.27,4070.06,4058.16,4064.43,1636.0
2026-06-29 04:05:00,4064.43,4074.69,4059.95,4061.78,1408.0
2026-06-29 04:10:00,4061.85,4064.56,4053.69,4054.77,1326.0
2026-06-29 04:15:00,4054.77,4060.2,4054.56,4058.35,1433.0
2026-06-29 04:20:00,4058.38,4063.47,4056.98,4060.9,1249.0
2026-06-29 04:25:00,4060.9,4065.99,4059.21,4059.26,1230.0
2026-06-29 04:30:00,4059.26,4060.68,4055.65,4059.77,1230.0
2026-06-29 04:35:00,4059.77,4064.62,4058.72,4061.56,1176.0
2026-06-29 04:40:00,4061.53,4066.61,4061.33,4063.37,1121.0
2026-06-29 04:45:00,4063.41,4063.62,4054.88,4060.09,1275.0
2026-06-29 04:50:00,4060.13,4061.79,4056.65,4061.73,1195.0
2026-06-29 04:55:00,4061.8,4062.96,4059.38,4061.26,1264.0
2026-06-29 05:00:00,4061.27,4070.39,4059.31,4065.73,1326.0
2026-06-29 05:05:00,4065.73,4067.45,4059.49,4061.96,1190.0
2026-06-29 05:10:00,4061.83,4066.53,4060.15,4060.85,1182.0
2026-06-29 05:15:00,4060.89,4069.03,4060.33,4067.38,1037.0
2026-06-29 05:20:00,4067.38,4070.08,4065.26,4067.55,904.0
2026-06-29 05:25:00,4067.55,4070.71,4066.97,4068.76,875.0
2026-06-29 05:30:00,4068.76,4071.57,4067.35,4068.56,1096.0
2026-06-29 05:35:00,4068.56,4068.56,4059.77,4060.37,1120.0
2026-06-29 05:40:00,4060.37,4063.11,4058.38,4060.37,1058.0
2026-06-29 05:45:00,4060.45,4069.38,4058.96,4067.38,1105.0
2026-06-29 05:50:00,4067.64,4069.27,4063.95,4067.31,1094.0
2026-06-29 05:55:00,4067.31,4068.54,4065.03,4066.19,768.0
2026-06-29 06:00:00,4066.11,4067.28,4064.84,4065.77,848.0
2026-06-29 06:05:00,4065.77,4070.08,4065.09,4069.65,914.0
2026-06-29 06:10:00,4069.67,4071.01,4065.78,4068.9,893.0
2026-06-29 06:15:00,4068.96,4071.47,4067.39,4069.28,909.0
2026-06-29 06:20:00,4069.28,4075.51,4068.79,4073.45,1080.0
2026-06-29 06:25:00,4073.45,4073.45,4070.86,4072.27,897.0
2026-06-29 06:30:00,4072.23,4073.29,4067.59,4068.93,781.0
2026-06-29 06:35:00,4069.63,4069.63,4065.68,4067.01,762.0
2026-06-29 06:40:00,4066.89,4071.79,4065.46,4067.63,742.0
2026-06-29 06:45:00,4067.64,4068.19,4066.01,4067.32,526.0
2026-06-29 06:50:00,4067.43,4071.65,4066.3,4069.99,596.0
2026-06-29 06:55:00,4069.87,4069.87,4067.55,4068.75,444.0
2026-06-29 07:00:00,4068.68,4068.89,4064.99,4067.21,582.0
2026-06-29 07:05:00,4067.21,4068.03,4065.12,4066.08,616.0
2026-06-29 07:10:00,4066.01,4066.68,4064.13,4065.5,578.0
2026-06-29 07:15:00,4065.4,4065.53,4062.19,4064.51,502.0
2026-06-29 07:20:00,4064.51,4064.75,4062.33,4063.8,450.0
2026-06-29 07:25:00,4063.81,4066.5,4063.51,4065.02,564.0
2026-06-29 07:30:00,4064.97,4065.36,4060.08,4061.06,625.0
2026-06-29 07:35:00,4061.13,4061.47,4054.84,4054.84,729.0
2026-06-29 07:40:00,4054.87,4057.58,4052.69,4057.13,865.0
2026-06-29 07:45:00,4057.52,4057.69,4055.43,4057.02,637.0
2026-06-29 07:50:00,4057.1,4057.64,4054.08,4054.08,637.0
2026-06-29 07:55:00,4054.04,4054.04,4049.53,4052.11,742.0
2026-06-29 08:00:00,4052.04,4054.74,4047.15,4054.5,922.0
2026-06-29 08:05:00,4054.52,4057.28,4050.78,4052.62,1019.0
2026-06-29 08:10:00,4052.6,4056.02,4052.19,4055.82,843.0
2026-06-29 08:15:00,4055.82,4057.21,4053.54,4054.36,799.0
2026-06-29 08:20:00,4054.28,4056.56,4049.27,4050.49,867.0
2026-06-29 08:25:00,4050.49,4052.41,4048.04,4049.24,798.0
2026-06-29 08:30:00,4049.16,4050.21,4040.23,4045.3,1373.0
2026-06-29 08:35:00,4045.3,4045.89,4039.19,4043.94,1167.0
2026-06-29 08:40:00,4043.94,4051.72,4043.07,4050.38,1093.0
2026-06-29 08:45:00,4050.38,4053.19,4048.9,4050.16,1076.0
2026-06-29 08:50:00,4050.16,4055.26,4047.04,4053.14,1192.0
2026-06-29 08:55:00,4053.19,4056.73,4052.06,4054.29,1231.0
2026-06-29 09:00:00,4054.49,4060.3,4053.39,4058.55,1242.0
2026-06-29 09:05:00,4058.56,4064.03,4057.62,4061.53,1250.0
2026-06-29 09:10:00,4061.53,4062.34,4057.59,4059.66,1133.0
2026-06-29 09:15:00,4059.76,4060.13,4057.11,4059.58,910.0
